date,dew,temp,press,wnd_dir,wnd_spd,snow,rain,pollution
14-06-2013 19:00,14,29,1006,SE,80.03,0,0,127
14-06-2013 20:00,14,27,1007,SE,84.95,0,0,131
14-06-2013 21:00,13,26,1007,SE,88.97,0,0,117
14-06-2013 22:00,13,24,1008,SE,92.99,0,0,115
14-06-2013 23:00,13,22,1008,SE,94.78,0,0,105
15-06-2013 00:00,13,22,1007,SE,97.91,0,0,103
15-06-2013 01:00,13,21,1007,NE,1.79,0,0,107
15-06-2013 02:00,13,19,1008,NE,3.58,0,0,101
15-06-2013 03:00,12,21,1007,SE,3.13,0,0,100
15-06-2013 04:00,12,20,1007,cv,0.89,0,0,69
15-06-2013 05:00,14,20,1008,SE,1.79,0,0,70
15-06-2013 06:00,14,20,1008,cv,0.89,0,0,69
15-06-2013 07:00,14,21,1008,SE,3.13,0,0,78
15-06-2013 08:00,14,22,1009,SE,6.26,0,0,93
15-06-2013 09:00,15,24,1009,SE,8.05,0,0,95
15-06-2013 10:00,15,25,1008,SE,9.84,0,0,108
15-06-2013 11:00,15,26,1008,SE,11.63,0,0,123
15-06-2013 12:00,15,28,1007,cv,0.89,0,0,129
15-06-2013 13:00,15,29,1006,SE,1.79,0,0,132
15-06-2013 14:00,16,30,1006,cv,1.79,0,0,141
15-06-2013 15:00,15,31,1006,SE,1.79,0,0,151
15-06-2013 16:00,16,31,1005,SE,3.58,0,0,144
15-06-2013 17:00,16,31,1005,SE,6.71,0,0,140
15-06-2013 18:00,18,30,1005,SE,8.5,0,0,148
15-06-2013 19:00,19,29,1005,SE,10.29,0,0,168
15-06-2013 20:00,19,28,1005,SE,12.08,0,0,197
15-06-2013 21:00,18,27,1006,SE,15.21,0,0,203
15-06-2013 22:00,16,26,1006,SE,17,0,0,157
15-06-2013 23:00,15,25,1006,SE,18.79,0,0,146
16-06-2013 00:00,16,24,1006,cv,0.89,0,0,148
16-06-2013 01:00,16,23,1005,cv,1.78,0,0,138
16-06-2013 02:00,16,23,1005,NE,0.89,0,0,147
16-06-2013 03:00,15,24,1004,SE,1.79,0,0,133
16-06-2013 04:00,16,23,1004,SE,3.58,0,0,131
16-06-2013 05:00,17,23,1004,SE,5.37,0,0,138
16-06-2013 06:00,17,23,1004,SE,9.39,0,0,140
16-06-2013 07:00,18,23,1004,SE,11.18,0,0,154
16-06-2013 08:00,18,23,1004,SE,15.2,0,0,152
16-06-2013 09:00,19,24,1004,SE,16.99,0,0,160
16-06-2013 10:00,19,24,1004,SE,18.78,0,0,165
16-06-2013 11:00,20,23,1003,SE,20.57,0,1,181
16-06-2013 12:00,20,23,1003,SE,22.36,0,2,196
16-06-2013 13:00,20,22,1003,NW,3.13,0,3,200
16-06-2013 14:00,20,21,1002,NE,1.79,0,4,201
16-06-2013 15:00,20,22,1002,NE,3.58,0,0,200
16-06-2013 16:00,20,22,1002,NW,3.13,0,0,198
16-06-2013 17:00,20,22,1001,NW,6.26,0,0,199
16-06-2013 18:00,20,22,1002,NW,8.05,0,0,205
16-06-2013 19:00,20,21,1002,NW,11.18,0,1,199
16-06-2013 20:00,20,22,1003,NW,14.31,0,0,209
16-06-2013 21:00,19,22,1004,NW,17.44,0,0,199
16-06-2013 22:00,20,22,1003,NE,3.13,0,0,190
16-06-2013 23:00,19,22,1003,NE,8.05,0,1,189
17-06-2013 00:00,19,22,1003,NE,12.97,0,0,163
17-06-2013 01:00,18,21,1003,NE,16.99,0,0,101
17-06-2013 02:00,17,21,1003,NE,21.01,0,0,50
17-06-2013 03:00,17,21,1003,NE,25.03,0,0,41
17-06-2013 04:00,17,21,1002,NE,29.05,0,0,43
17-06-2013 05:00,17,21,1003,NW,1.79,0,0,25
17-06-2013 06:00,17,21,1003,NW,4.92,0,0,17
17-06-2013 07:00,17,22,1003,NW,6.71,0,0,14
17-06-2013 08:00,17,24,1003,NE,4.02,0,0,16
17-06-2013 09:00,16,26,1003,NE,8.04,0,0,20
17-06-2013 10:00,16,27,1002,NE,11.17,0,0,8
17-06-2013 11:00,14,27,1002,NE,12.96,0,0,14
17-06-2013 12:00,15,27,1002,cv,0.89,0,0,18
17-06-2013 13:00,16,29,1001,SE,1.79,0,0,16
17-06-2013 14:00,14,30,1001,SE,3.58,0,0,17
17-06-2013 15:00,15,31,1000,cv,3.13,0,0,29
17-06-2013 16:00,15,31,1000,SE,3.13,0,0,39
17-06-2013 17:00,16,30,999,SE,6.26,0,0,40
17-06-2013 18:00,16,29,999,SE,9.39,0,0,41
17-06-2013 19:00,15,28,999,SE,12.52,0,0,46
17-06-2013 20:00,17,27,1000,SE,16.54,0,0,55
17-06-2013 21:00,17,27,1000,SE,19.67,0,0,57
17-06-2013 22:00,16,27,1000,SE,22.8,0,0,52
17-06-2013 23:00,15,27,1000,SE,25.93,0,0,52
18-06-2013 00:00,17,24,999,cv,0.89,0,0,49
18-06-2013 01:00,18,24,999,cv,1.78,0,0,54
18-06-2013 02:00,18,23,999,SE,0.89,0,0,62
18-06-2013 03:00,18,22,999,NE,0.89,0,0,55
18-06-2013 04:00,19,22,998,NW,1.79,0,0,68
18-06-2013 05:00,19,22,998,SE,0.89,0,0,66
18-06-2013 06:00,20,23,998,NE,0.89,0,0,67
18-06-2013 07:00,20,26,998,cv,0.89,0,0,80
18-06-2013 08:00,20,27,998,cv,1.78,0,0,74
18-06-2013 09:00,17,29,998,cv,2.67,0,0,64
18-06-2013 10:00,16,30,998,SE,3.13,0,0,23
18-06-2013 11:00,12,32,997,SE,7.15,0,0,31
18-06-2013 12:00,12,33,997,SE,12.07,0,0,28
18-06-2013 13:00,13,33,996,SE,16.99,0,0,48
18-06-2013 14:00,14,33,995,SE,22.8,0,0,37
18-06-2013 15:00,13,33,995,SE,28.61,0,0,39
18-06-2013 16:00,12,33,994,SE,33.53,0,0,33
18-06-2013 17:00,12,33,995,SE,38.45,0,0,35
18-06-2013 18:00,12,32,995,SE,42.47,0,0,40
18-06-2013 19:00,13,30,996,SE,46.49,0,0,45
18-06-2013 20:00,16,28,997,SE,48.28,0,0,51
18-06-2013 21:00,17,27,998,NE,1.79,0,0,62
18-06-2013 22:00,17,27,1000,SE,1.79,0,0,66
18-06-2013 23:00,18,25,1000,SE,4.92,0,0,75
19-06-2013 00:00,18,24,1001,SE,6.71,0,0,86
19-06-2013 01:00,18,23,1001,cv,0.89,0,0,76
19-06-2013 02:00,18,22,1002,cv,1.78,0,0,70
19-06-2013 03:00,18,21,1002,NE,0.89,0,0,69
19-06-2013 04:00,18,21,1002,SE,0.89,0,0,78
19-06-2013 05:00,18,21,1002,cv,0.89,0,0,86
19-06-2013 06:00,19,22,1003,cv,1.34,0,0,85
19-06-2013 07:00,19,25,1003,NW,1.79,0,0,89
19-06-2013 08:00,19,27,1003,NW,4.92,0,0,94
19-06-2013 09:00,19,30,1003,NW,6.71,0,0,67
19-06-2013 10:00,17,32,1003,NW,9.84,0,0,47
19-06-2013 11:00,13,32,1003,cv,0.89,0,0,34
19-06-2013 12:00,11,34,1003,cv,4.02,0,0,21
19-06-2013 13:00,11,35,1002,cv,5.81,0,0,22
19-06-2013 14:00,9,35,1002,NE,1.79,0,0,18
19-06-2013 15:00,8,36,1001,SE,3.13,0,0,20
19-06-2013 16:00,6,36,1001,NW,1.79,0,0,16
19-06-2013 17:00,9,35,1001,SE,1.79,0,0,16
19-06-2013 18:00,10,33,1001,SE,3.58,0,0,21
19-06-2013 19:00,13,31,1002,SE,4.47,0,0,36
19-06-2013 20:00,10,33,1002,SE,7.6,0,0,44
19-06-2013 21:00,12,32,1002,cv,3.13,0,0,48
19-06-2013 22:00,13,31,1003,SE,1.79,0,0,56
19-06-2013 23:00,17,28,1003,cv,0.89,0,0,59
20-06-2013 00:00,16,28,1003,SE,1.79,0,0,64
20-06-2013 01:00,17,26,1003,NE,1.79,0,0,58
20-06-2013 02:00,17,26,1004,SE,1.79,0,0,95
20-06-2013 03:00,18,25,1004,NE,0.89,0,0,108
20-06-2013 04:00,19,25,1005,cv,0.89,0,0,105
20-06-2013 05:00,19,24,1005,NW,1.79,0,0,128
20-06-2013 06:00,19,24,1005,NW,3.58,0,0,124
20-06-2013 07:00,19,24,1006,NW,5.37,0,0,95
20-06-2013 08:00,19,25,1007,NW,6.26,0,0,41
20-06-2013 09:00,18,27,1007,NE,1.79,0,0,37
20-06-2013 10:00,17,29,1007,NE,4.92,0,0,39
20-06-2013 11:00,15,30,1007,NE,8.94,0,0,0
20-06-2013 12:00,14,31,1007,NE,12.07,0,0,0
20-06-2013 13:00,14,31,1007,NE,12.96,0,0,38
20-06-2013 14:00,15,31,1007,SE,1.79,0,0,30
20-06-2013 15:00,15,31,1007,SE,3.58,0,0,34
20-06-2013 16:00,14,30,1007,SE,6.71,0,0,51
20-06-2013 17:00,16,30,1007,SE,9.84,0,0,68
20-06-2013 18:00,19,28,1008,SE,11.63,0,0,118
20-06-2013 19:00,17,27,1008,SE,14.76,0,0,77
20-06-2013 20:00,15,26,1008,cv,0.89,0,0,212
20-06-2013 21:00,16,26,1009,SE,1.79,0,0,188
20-06-2013 22:00,17,27,1009,SE,4.92,0,0,146
20-06-2013 23:00,18,26,1009,cv,0.89,0,0,129
21-06-2013 00:00,18,24,1009,NE,0.89,0,0,102
21-06-2013 01:00,18,24,1009,SE,1.79,0,0,123
21-06-2013 02:00,18,23,1009,cv,0.89,0,0,132
21-06-2013 03:00,18,22,1009,SE,1.79,0,0,155
21-06-2013 04:00,18,21,1009,NE,0.89,0,0,165
21-06-2013 05:00,18,21,1009,cv,0.89,0,0,154
21-06-2013 06:00,19,22,1010,cv,1.34,0,0,69
21-06-2013 07:00,19,24,1010,NW,1.79,0,0,58
21-06-2013 08:00,18,26,1010,NW,3.58,0,0,88
21-06-2013 09:00,18,28,1010,cv,0.89,0,0,122
21-06-2013 10:00,17,30,1010,NW,3.13,0,0,105
21-06-2013 11:00,16,31,1010,SE,3.13,0,0,84
21-06-2013 12:00,15,32,1009,SE,6.26,0,0,52
21-06-2013 13:00,16,32,1009,SE,9.39,0,0,32
21-06-2013 14:00,14,32,1008,SE,15.2,0,0,30
21-06-2013 15:00,14,31,1008,SE,22.35,0,0,46
21-06-2013 16:00,17,29,1008,SE,28.16,0,0,67
21-06-2013 17:00,17,28,1008,SE,33.08,0,0,67
21-06-2013 18:00,18,28,1008,SE,37.1,0,0,67
21-06-2013 19:00,17,27,1008,SE,42.02,0,0,70
21-06-2013 20:00,16,26,1008,SE,46.94,0,0,48
21-06-2013 21:00,15,26,1008,SE,50.96,0,0,29
21-06-2013 22:00,15,25,1009,SE,52.75,0,0,28
21-06-2013 23:00,14,24,1009,SE,54.54,0,0,29
22-06-2013 00:00,16,24,1009,SE,56.33,0,0,42
22-06-2013 01:00,16,23,1009,SE,58.12,0,0,37
22-06-2013 02:00,16,23,1008,SE,59.91,0,0,42
22-06-2013 03:00,16,23,1008,NE,1.79,0,0,45
22-06-2013 04:00,17,22,1008,SE,1.79,0,0,47
22-06-2013 05:00,17,22,1008,SE,3.58,0,1,61
22-06-2013 06:00,18,21,1009,cv,0.89,0,2,79
22-06-2013 07:00,19,21,1009,cv,1.78,0,3,98
22-06-2013 08:00,20,21,1010,NE,1.79,0,4,108
22-06-2013 09:00,20,21,1010,NW,1.79,0,5,85
22-06-2013 10:00,20,21,1010,NW,4.92,0,6,70
22-06-2013 11:00,19,21,1009,NW,8.05,0,7,63
22-06-2013 12:00,20,21,1009,NE,3.13,0,8,54
22-06-2013 13:00,18,22,1008,NE,7.15,0,0,40
22-06-2013 14:00,19,22,1008,NE,10.28,0,1,45
22-06-2013 15:00,19,22,1007,NE,13.41,0,0,56
22-06-2013 16:00,19,22,1007,NE,15.2,0,0,69
22-06-2013 17:00,19,23,1007,SE,0.89,0,0,69
22-06-2013 18:00,19,22,1007,SE,2.68,0,0,59
22-06-2013 19:00,19,22,1007,SE,3.57,0,0,57
22-06-2013 20:00,19,21,1007,SE,6.7,0,0,54
22-06-2013 21:00,18,21,1007,SE,8.49,0,0,45
22-06-2013 22:00,18,21,1008,SE,10.28,0,0,44
22-06-2013 23:00,18,20,1007,cv,0.89,0,0,51
23-06-2013 00:00,18,20,1007,SE,0.89,0,0,57
23-06-2013 01:00,19,20,1006,SE,1.78,0,0,85
23-06-2013 02:00,18,20,1006,SE,2.67,0,0,91
23-06-2013 03:00,18,20,1006,SE,3.56,0,0,90
23-06-2013 04:00,19,20,1006,SE,4.45,0,0,94
23-06-2013 05:00,19,20,1005,NE,0.89,0,0,103
23-06-2013 06:00,19,20,1005,cv,0.45,0,0,103
23-06-2013 07:00,19,22,1005,NW,1.79,0,0,113
23-06-2013 08:00,19,24,1005,NW,3.58,0,0,87
23-06-2013 09:00,18,25,1005,NE,1.79,0,0,61
23-06-2013 10:00,18,27,1004,cv,0.89,0,0,55
23-06-2013 11:00,16,28,1004,cv,1.78,0,0,40
23-06-2013 12:00,15,31,1003,NW,3.13,0,0,33
23-06-2013 13:00,13,30,1003,cv,1.79,0,0,39
23-06-2013 14:00,14,31,1002,cv,4.92,0,0,33
23-06-2013 15:00,13,31,1001,SE,3.13,0,0,32
23-06-2013 16:00,13,31,1001,SE,6.26,0,0,40
23-06-2013 17:00,14,31,1000,SE,9.39,0,0,59
23-06-2013 18:00,16,30,1001,SE,12.52,0,0,65
23-06-2013 19:00,17,29,1001,SE,16.54,0,0,67
23-06-2013 20:00,18,27,1001,SE,20.56,0,0,60
23-06-2013 21:00,17,27,1002,SE,24.58,0,0,60
23-06-2013 22:00,17,27,1003,SE,28.6,0,0,68
23-06-2013 23:00,18,24,1003,SE,30.39,0,0,86
24-06-2013 00:00,18,24,1003,SE,33.52,0,0,88
24-06-2013 01:00,18,24,1003,SE,36.65,0,0,75
24-06-2013 02:00,18,23,1003,SE,38.44,0,0,46
24-06-2013 03:00,19,22,1002,SE,41.57,0,0,50
24-06-2013 04:00,19,21,1003,cv,0.89,0,0,57
24-06-2013 05:00,20,21,1003,SE,1.79,0,0,67
24-06-2013 06:00,20,21,1003,SE,4.92,0,0,66
24-06-2013 07:00,20,22,1003,SE,6.71,0,0,176
24-06-2013 08:00,20,24,1004,SE,9.84,0,0,248
24-06-2013 09:00,20,26,1004,cv,0.89,0,0,194
24-06-2013 10:00,20,27,1002,SE,4.02,0,0,153
24-06-2013 11:00,20,27,1003,SE,7.15,0,0,143
24-06-2013 12:00,20,28,1003,SE,11.17,0,0,147
24-06-2013 13:00,21,28,1002,SE,14.3,0,0,148
24-06-2013 14:00,20,29,1002,SE,18.32,0,0,125
24-06-2013 15:00,20,29,1001,SE,22.34,0,0,126
24-06-2013 16:00,20,29,1000,SE,25.47,0,0,110
24-06-2013 17:00,20,29,1000,SE,30.39,0,0,120
24-06-2013 18:00,20,29,1000,SE,34.41,0,0,122
24-06-2013 19:00,21,28,1000,SE,37.54,0,1,122
24-06-2013 20:00,21,22,1001,NW,5.81,0,2,120
24-06-2013 21:00,20,22,1000,SE,3.13,0,3,45
24-06-2013 22:00,20,22,1002,cv,0.89,0,0,45
24-06-2013 23:00,19,21,1002,NE,1.79,0,0,58
25-06-2013 00:00,19,21,1002,cv,0.89,0,0,48
25-06-2013 01:00,20,21,1002,cv,1.78,0,0,50
25-06-2013 02:00,20,21,1002,cv,2.67,0,0,52
25-06-2013 03:00,20,21,1003,NW,1.79,0,0,58
25-06-2013 04:00,20,21,1002,SE,1.79,0,0,64
25-06-2013 05:00,20,21,1001,NE,1.79,0,0,73
25-06-2013 06:00,20,22,1001,cv,0.89,0,0,82
25-06-2013 07:00,20,22,1001,NE,0.89,0,0,103
25-06-2013 08:00,20,22,1001,cv,0.89,0,0,120
25-06-2013 09:00,20,22,1001,cv,1.78,0,1,127
25-06-2013 10:00,20,23,1001,NE,1.79,0,0,150
25-06-2013 11:00,21,23,1001,NE,3.58,0,0,168
25-06-2013 12:00,20,23,1001,SE,1.79,0,0,161
25-06-2013 13:00,20,23,1000,cv,0.89,0,0,103
25-06-2013 14:00,20,24,1000,cv,1.78,0,0,113
25-06-2013 15:00,20,24,999,SE,3.13,0,0,128
25-06-2013 16:00,21,24,998,SE,4.92,0,0,139
25-06-2013 17:00,21,23,998,SE,6.71,0,0,162
25-06-2013 18:00,21,23,999,SE,8.5,0,1,183
25-06-2013 19:00,21,22,999,NW,5.81,0,2,189
25-06-2013 20:00,21,22,998,SE,4.02,0,3,166
25-06-2013 21:00,21,22,998,SE,5.81,0,0,172
25-06-2013 22:00,21,23,998,SE,7.6,0,0,159
25-06-2013 23:00,21,22,1000,SE,9.39,0,0,164
26-06-2013 00:00,21,22,999,SE,11.18,0,0,171
26-06-2013 01:00,20,22,998,cv,0.89,0,0,171
26-06-2013 02:00,21,22,998,cv,1.78,0,0,166
26-06-2013 03:00,19,21,998,NE,1.79,0,0,158
26-06-2013 04:00,19,21,998,cv,0.89,0,0,161
26-06-2013 05:00,20,21,998,cv,1.78,0,0,178
26-06-2013 06:00,20,21,998,cv,2.67,0,0,186
26-06-2013 07:00,21,22,998,cv,3.56,0,0,188
26-06-2013 08:00,21,22,998,cv,4.45,0,0,186
26-06-2013 09:00,21,23,998,SE,1.79,0,0,189
26-06-2013 10:00,21,25,998,SE,3.58,0,0,187
26-06-2013 11:00,21,26,998,SE,6.71,0,0,177
26-06-2013 12:00,21,28,997,SE,8.5,0,0,172
26-06-2013 13:00,22,29,997,SE,11.63,0,0,167
26-06-2013 14:00,21,29,996,SE,14.76,0,0,147
26-06-2013 15:00,21,31,995,SE,18.78,0,0,111
26-06-2013 16:00,21,31,994,SE,24.59,0,0,87
26-06-2013 17:00,22,31,994,SE,29.51,0,0,87
26-06-2013 18:00,22,31,994,SE,33.53,0,0,86
26-06-2013 19:00,22,30,995,SE,35.32,0,0,94
26-06-2013 20:00,22,29,996,SE,38.45,0,0,101
26-06-2013 21:00,22,28,997,SE,43.37,0,0,119
26-06-2013 22:00,22,27,997,SE,47.39,0,0,137
26-06-2013 23:00,20,24,997,NE,3.13,0,0,254
27-06-2013 00:00,21,24,998,SE,0.89,0,0,277
27-06-2013 01:00,19,23,997,NE,1.79,0,0,184
27-06-2013 02:00,19,23,997,NW,4.02,0,0,111
27-06-2013 03:00,19,21,997,cv,0.89,0,0,93
27-06-2013 04:00,19,22,997,SE,0.89,0,0,62
27-06-2013 05:00,19,23,998,NW,5.81,0,0,58
27-06-2013 06:00,19,22,998,cv,0.89,0,0,64
27-06-2013 07:00,20,24,998,NW,3.13,0,0,89
27-06-2013 08:00,20,26,999,NW,6.26,0,0,165
27-06-2013 09:00,19,28,998,NW,8.05,0,0,183
27-06-2013 10:00,18,28,998,NW,11.18,0,0,145
27-06-2013 11:00,17,31,998,NW,14.31,0,0,54
27-06-2013 12:00,13,32,998,NE,3.13,0,0,40
27-06-2013 13:00,14,33,998,SE,3.13,0,0,29
27-06-2013 14:00,13,33,997,cv,1.79,0,0,26
27-06-2013 15:00,15,34,997,cv,4.92,0,0,29
27-06-2013 16:00,15,33,997,SE,1.79,0,0,42
27-06-2013 17:00,16,32,996,NE,3.13,0,0,50
27-06-2013 18:00,18,32,996,SE,3.13,0,0,56
27-06-2013 19:00,20,30,998,SE,4.92,0,0,88
27-06-2013 20:00,20,29,998,cv,0.89,0,0,96
27-06-2013 21:00,22,28,998,SE,1.79,0,0,103
27-06-2013 22:00,21,28,999,SE,3.58,0,0,124
27-06-2013 23:00,22,27,999,NE,0.89,0,0,150
28-06-2013 00:00,23,27,1000,SE,3.13,0,0,184
28-06-2013 01:00,22,26,1000,SE,6.26,0,0,248
28-06-2013 02:00,22,26,1000,SE,10.28,0,0,339
28-06-2013 03:00,22,25,1000,cv,0.89,0,0,342
28-06-2013 04:00,22,24,1000,NE,0.89,0,0,292
28-06-2013 05:00,22,24,1001,SE,1.79,0,0,277
28-06-2013 06:00,22,25,1001,SE,4.92,0,0,265
28-06-2013 07:00,22,25,1002,SE,8.94,0,0,257
28-06-2013 08:00,21,25,1002,SE,13.86,0,0,240
28-06-2013 09:00,21,25,1002,SE,17.88,0,0,243
28-06-2013 10:00,22,25,1002,SE,21.01,0,0,229
28-06-2013 11:00,22,26,1002,SE,24.14,0,0,247
28-06-2013 12:00,21,26,1002,SE,27.27,0,0,230
28-06-2013 13:00,22,27,1001,SE,30.4,0,0,242
28-06-2013 14:00,22,27,1001,SE,34.42,0,0,297
28-06-2013 15:00,22,27,1000,SE,37.55,0,0,369
28-06-2013 16:00,22,27,999,SE,41.57,0,0,428
28-06-2013 17:00,22,27,999,SE,44.7,0,0,432
28-06-2013 18:00,22,27,1000,SE,46.49,0,0,441
28-06-2013 19:00,23,27,1000,cv,0.89,0,1,466
28-06-2013 20:00,23,26,999,SE,3.13,0,0,448
28-06-2013 21:00,23,25,1000,cv,0.89,0,0,406
28-06-2013 22:00,19,20,1002,NW,1.79,0,1,267
28-06-2013 23:00,19,21,1001,cv,1.79,0,2,37
29-06-2013 00:00,20,22,1002,SE,3.13,0,0,25
29-06-2013 01:00,20,21,1002,cv,0.89,0,0,34
29-06-2013 02:00,20,21,1002,NE,1.79,0,0,52
29-06-2013 03:00,20,21,1002,SE,1.79,0,0,68
29-06-2013 04:00,20,21,1002,cv,0.45,0,0,68
29-06-2013 05:00,20,21,1003,cv,0.9,0,0,72
29-06-2013 06:00,20,22,1004,SE,1.79,0,0,70
29-06-2013 07:00,20,22,1004,cv,0.89,0,1,63
29-06-2013 08:00,20,22,1004,SE,1.79,0,0,65
29-06-2013 09:00,20,22,1005,SE,3.58,0,0,63
29-06-2013 10:00,20,22,1005,NE,1.79,0,0,85
29-06-2013 11:00,20,23,1005,NE,3.58,0,0,103
29-06-2013 12:00,21,24,1004,SE,3.13,0,0,105
29-06-2013 13:00,21,24,1004,SE,6.26,0,0,113
29-06-2013 14:00,21,24,1004,cv,0.89,0,0,126
29-06-2013 15:00,22,25,1004,NE,1.79,0,0,122
29-06-2013 16:00,22,26,1004,NW,3.13,0,0,133
29-06-2013 17:00,22,27,1004,NW,4.92,0,0,122
29-06-2013 18:00,23,26,1004,NE,1.79,0,0,120
29-06-2013 19:00,22,25,1004,NE,3.58,0,0,125
29-06-2013 20:00,22,24,1005,cv,0.89,0,0,137
29-06-2013 21:00,22,24,1005,cv,1.78,0,0,146
29-06-2013 22:00,22,23,1005,NW,1.79,0,0,164
29-06-2013 23:00,22,23,1005,cv,0.89,0,0,164
30-06-2013 00:00,22,23,1005,NW,1.79,0,0,186
30-06-2013 01:00,21,23,1005,cv,0.89,0,0,183
30-06-2013 02:00,21,22,1004,NW,0.89,0,0,185
30-06-2013 03:00,21,22,1004,SE,0.89,0,0,189
30-06-2013 04:00,21,22,1004,cv,0.89,0,0,189
30-06-2013 05:00,21,22,1004,cv,1.78,0,0,194
30-06-2013 06:00,21,22,1005,SE,0.89,0,0,194
30-06-2013 07:00,22,23,1004,SE,4.02,0,0,190
30-06-2013 08:00,22,24,1005,SE,5.81,0,0,236
30-06-2013 09:00,22,24,1005,SE,7.6,0,0,250
30-06-2013 10:00,22,25,1004,SE,10.73,0,0,270
30-06-2013 11:00,23,27,1004,SE,14.75,0,0,244
30-06-2013 12:00,23,27,1004,SE,17.88,0,0,178
30-06-2013 13:00,23,28,1003,SE,19.67,0,0,167
30-06-2013 14:00,23,28,1002,SE,22.8,0,0,156
30-06-2013 15:00,23,28,1002,SE,26.82,0,0,151
30-06-2013 16:00,23,28,1002,SE,28.61,0,0,155
30-06-2013 17:00,24,28,1003,cv,0.89,0,0,145
30-06-2013 18:00,24,28,1001,SE,1.79,0,0,149
30-06-2013 19:00,24,27,1002,SE,4.92,0,0,146
30-06-2013 20:00,23,27,1002,NE,1.79,0,0,176
30-06-2013 21:00,23,26,1002,SE,3.13,0,0,215
30-06-2013 22:00,23,26,1003,cv,0.89,0,0,101
30-06-2013 23:00,23,25,1003,cv,1.78,0,0,112
01-07-2013 00:00,23,25,1002,cv,2.67,0,0,155
01-07-2013 01:00,22,25,1001,cv,3.56,0,0,144
01-07-2013 02:00,22,24,1000,SE,3.13,0,0,141
01-07-2013 03:00,22,24,1000,cv,0.89,0,1,156
01-07-2013 04:00,22,24,1000,NE,0.89,0,0,147
01-07-2013 05:00,22,24,1000,cv,0.45,0,0,154
01-07-2013 06:00,22,24,1000,cv,1.34,0,0,153
01-07-2013 07:00,22,25,1001,SE,1.79,0,0,152
01-07-2013 08:00,22,25,1001,cv,0.89,0,0,144
01-07-2013 09:00,22,25,1001,SE,3.13,0,0,147
01-07-2013 10:00,22,25,1000,SE,4.92,0,0,143
01-07-2013 11:00,23,26,1000,cv,0.89,0,0,150
01-07-2013 12:00,23,26,1000,NE,0.89,0,0,160
01-07-2013 13:00,23,26,999,NW,1.79,0,0,172
01-07-2013 14:00,23,26,998,SE,1.79,0,0,183
01-07-2013 15:00,23,26,998,SE,4.92,0,0,195
01-07-2013 16:00,23,26,998,NE,1.79,0,0,191
01-07-2013 17:00,23,25,997,NE,3.58,0,0,193
01-07-2013 18:00,22,25,997,SE,3.13,0,0,199
01-07-2013 19:00,22,25,997,NE,3.13,0,0,156
01-07-2013 20:00,22,24,996,SE,1.79,0,1,104
01-07-2013 21:00,22,24,996,SE,3.58,0,2,95
01-07-2013 22:00,22,24,996,SE,5.37,0,3,69
01-07-2013 23:00,23,24,995,NE,3.13,0,4,50
02-07-2013 00:00,21,23,994,NW,4.92,0,5,41
02-07-2013 01:00,20,21,995,NW,10.73,0,6,32
02-07-2013 02:00,19,21,995,NW,16.54,0,7,19
02-07-2013 03:00,19,21,994,NW,19.67,0,0,18
02-07-2013 04:00,19,21,994,NW,23.69,0,0,14
02-07-2013 05:00,18,20,994,NW,25.48,0,0,11
02-07-2013 06:00,19,22,994,NW,28.61,0,0,13
02-07-2013 07:00,19,24,995,NW,32.63,0,0,18
02-07-2013 08:00,19,27,996,NW,34.42,0,0,15
02-07-2013 09:00,19,28,996,NW,37.55,0,0,15
02-07-2013 10:00,17,29,996,NW,43.36,0,0,16
02-07-2013 11:00,17,31,996,NW,48.28,0,0,11
02-07-2013 12:00,15,32,996,NW,55.43,0,0,13
02-07-2013 13:00,15,34,996,NW,62.58,0,0,15
02-07-2013 14:00,15,34,995,NW,69.73,0,0,9
02-07-2013 15:00,15,35,995,NW,75.54,0,0,13
02-07-2013 16:00,15,36,994,NW,81.35,0,0,14
02-07-2013 17:00,14,35,994,NW,88.5,0,0,13
02-07-2013 18:00,14,35,994,SE,5.81,0,0,18
02-07-2013 19:00,16,34,994,SE,9.83,0,0,19
02-07-2013 20:00,17,33,994,SE,15.64,0,0,24
02-07-2013 21:00,18,32,995,SE,21.45,0,0,27
02-07-2013 22:00,18,31,995,SE,27.26,0,0,23
02-07-2013 23:00,18,30,995,SE,32.18,0,0,25
03-07-2013 00:00,19,29,995,SE,35.31,0,0,24
03-07-2013 01:00,18,29,995,NW,1.79,0,0,31
03-07-2013 02:00,20,25,995,cv,0.89,0,0,30
03-07-2013 03:00,20,23,995,NE,1.79,0,0,29
03-07-2013 04:00,20,22,995,NE,2.68,0,0,37
03-07-2013 05:00,20,22,996,NE,3.57,0,0,43
03-07-2013 06:00,21,24,996,NW,1.79,0,0,50
03-07-2013 07:00,21,27,996,NW,3.58,0,0,56
03-07-2013 08:00,21,29,997,NE,1.79,0,0,44
03-07-2013 09:00,19,31,997,NW,4.02,0,0,31
03-07-2013 10:00,18,32,996,NE,4.02,0,0,30
03-07-2013 11:00,19,33,996,NE,8.04,0,0,14
03-07-2013 12:00,16,35,995,NW,5.81,0,0,16
03-07-2013 13:00,16,36,995,NW,8.94,0,0,25
03-07-2013 14:00,14,36,995,NW,13.86,0,0,26
03-07-2013 15:00,15,36,994,NW,17.88,0,0,24
03-07-2013 16:00,17,35,994,NW,21.9,0,0,23
03-07-2013 17:00,14,35,994,NW,25.92,0,0,14
